050_Antics_of_the_Fantastical_Mage_Island.nbs,2291.0,2.8499999999999956,1245,1245,0,46,132609
051_The_Unforgiving_Slopes_Ice_Islands.nbs,3376.0,10.679999999999993,1784,1782,2,14,243302
052_At_the_End_of_the_Alley_Pirate_Cove.nbs,5610.9600000000055,19.45999999999984,3798,3798,0,402,235900
053_High_Tides_Ocean_1.nbs,2602.0,8.599999999999971,1365,1365,0,162,75373
053_Modified_High_Tides_Ocean_1.nbs,2602.0,17.52999999999995,1365,1360,5,178,56157
054_Stormy_Seas_Ocean_2.nbs,3527.0,1.1700000000000008,2041,2041,0,4,134855
055_Balada_del_Vagabundo_Marino_Ocean_3.nbs,1892.299999999974,10.569999999999975,2288,2262,26,70,153642
056_Pioneered_Triumph_Volcanic_Isles.nbs,6577.660000000009,51.79999999999934,4249,4245,4,663,244188
057_The_Stronghold_Yet_Stands_Skiens_Island.nbs,2838.309999999989,406.8399999999999,3901,3550,351,394,162205
058_Forgotten_Excelsior_Maro_Peaks.nbs,3330.319999999992,15.159999999999856,1895,1895,0,344,136261
059_Machinations_of_Chaos_Corkus.nbs,2609.840000000006,427.2399999999997,2192,1841,351,153,100155
060_Wings_of_Distrust_Avos_Theme.nbs,3869.079999999974,1057.2299999999996,2907,2221,686,106,77087
061_Settlements_of_Freedom_Corkus_Docks.nbs,3632.2000000000244,86.84000000000005,3630,2975,655,227,114243
061_Simplified_Settlements_of_Freedom_Corkus_Docks.nbs,3384.5599999999995,65.75999999999989,2176,2123,53,233,115291
062_Corkian_National_Anthem_Corkus_City.nbs,5545.139999999986,43.95999999999978,3190,3168,22,321,98989
063_Waters_of_Prosperity_Relos.nbs,3355.3599999999883,9.94999999999997,3135,3119,16,61,108904
064_Craftmas_Carol_Craftmas_Island.nbs,1030.620000000002,3.5199999999999996,1878,1864,14,0,100622
065_Antiquated_Ancestry_Dead_Island.nbs,1520.0400000000004,0.24000000000000005,1781,1765,16,0,190319
066_Monument_of_a_New_Land_Llevigar.nbs,4773.0,13.569999999999878,2491,2491,0,267,188542
067_Humble_Beginnings_Bucie.nbs,2091.459999999998,0.9000000000000006,2481,2481,0,0,125619
068_Gray_Skies_Dark_Days_Olux.nbs,7136.0,2.5800000000000005,3250,3248,2,0,252650
