CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,0.019139273
C,0.019139273
C,0.019139273
C,0.019139273
C,0.019139273
C,0.019139273
C,0.019139273
C,0.019139273
C,0.019139273
C,0.019139273
C,0.019139273
C,0.019139273
C,0.019139273
C,0.019139273
C,0.019139273
C,0.019139273
C,0.019139273
C,0.019139273
C,0.019139273
C,0.019139273
C,0.019139273
C,0.019139273
C,0.019139273
CC,0.017436577
C,0.017436577
C,0.017436577
C,0.017436577
C,0.017436577
C,0.017436577
C,0.017436577
C,0.017436577
C,0.017436577
C,0.017436577
C,0.017436577
C,0.017436577
C,0.017436577
C,0.017436577
C,0.017436577
C,0.017436577
C,0.017436577
C,0.017436577
C,0.017436577
C,0.017436577
C,0.017436577
C,0.017436577
C,0.017436577
C,0.017436577
C,0.017436577
C,0.017436577
C,0.017436577
CC,0.015786551
C,0.015786551
C,0.015786551
C,0.015786551
C,0.015786551
C,0.015786551
C,0.015786551
C,0.015786551
C,0.015786551
C,0.015786551
C,0.015786551
C,0.015786551
C,0.015786551
C,0.015786551
C,0.015786551
CC,0.014035797
C,0.014035797
C,0.014035797
C,0.014035797
C,0.014035797
C,0.014035797
C,0.014035797
C,0.014035797
C,0.014035797
C,0.014035797
C,0.014035797
C,0.014035797
C,0.014035797
C,0.014035797
C,0.014035797
C,0.014035797
C,0.014035797
C,0.014035797
C,0.014035797
C,0.014035797
C,0.014035797
C,0.014035797
C,0.014035797
C,0.014035797
C,0.014035797
C,0.014035797
C,0.014035797
C,0.014035797
C,0.014035797
CC,0.012385553
C,0.012385553
C,0.012385553
C,0.012385553
C,0.012385553
C,0.012385553
C,0.012385553
C,0.012385553
C,0.012385553
C,0.012385553
C,0.012385553
C,0.012385553
C,0.012385553
C,0.012385553
C,0.012385553
C,0.012385553
C,0.012385553
C,0.012385553
C,0.012385553
C,0.012385553
C,0.012385553
CC,0.0108180195
C,0.0108180195
C,0.0108180195
C,0.0108180195
C,0.0108180195
C,0.0108180195
C,0.0108180195
C,0.0108180195
C,0.0108180195
C,0.0108180195
C,0.0108180195
C,0.0108180195
C,0.0108180195
C,0.0108180195
C,0.0108180195
C,0.0108180195
C,0.0108180195
C,0.0108180195
C,0.0108180195
C,0.0108180195
C,0.0108180195
C,0.0108180195
CC,0.009220027
C,0.009220027
C,0.009220027
C,0.009220027
C,0.009220027
C,0.009220027
C,0.009220027
C,0.009220027
C,0.009220027
C,0.009220027
C,0.009220027
C,0.009220027
C,0.009220027
C,0.009220027
C,0.009220027
C,0.009220027
C,0.009220027
C,0.009220027
C,0.009220027
C,0.009220027
C,0.009220027
C,0.009220027
C,0.009220027
C,0.009220027
C,0.009220027
C,0.009220027
C,0.009220027
C,0.009220027
C,0.009220027
CC,0.008095756
C,0.008095756
C,0.008095756
C,0.008095756
C,0.008095756
C,0.008095756
C,0.008095756
C,0.008095756
C,0.008095756
C,0.008095756
C,0.008095756
C,0.008095756
C,0.008095756
C,0.008095756
C,0.008095756
C,0.008095756
C,0.008095756
CC,0.006817298
C,0.006817298
C,0.006817298
C,0.006817298
C,0.006817298
C,0.006817298
C,0.006817298
C,0.006817298
C,0.006817298
C,0.006817298
C,0.006817298
C,0.006817298
C,0.006817298
C,0.006817298
C,0.006817298
C,0.006817298
C,0.006817298
C,0.006817298
C,0.006817298
C,0.006817298
C,0.006817298
C,0.006817298
C,0.006817298
C,0.006817298
C,0.006817298
C,0.006817298
C,0.006817298
CC,0.0061514573
C,0.0061514573
C,0.0061514573
C,0.0061514573
C,0.0061514573
C,0.0061514573
C,0.0061514573
C,0.0061514573
C,0.0061514573
C,0.0061514573
C,0.0061514573
C,0.0061514573
C,0.0061514573
C,0.0061514573
C,0.0061514573
C,0.0061514573
CC,0.0056992816
C,0.0056992816
C,0.0056992816
C,0.0056992816
C,0.0056992816
C,0.0056992816
C,0.0056992816
C,0.0056992816
CC,0.0050967117
C,0.0050967117
C,0.0050967117
C,0.0050967117
C,0.0050967117
C,0.0050967117
C,0.0050967117
C,0.0050967117
C,0.0050967117
C,0.0050967117
C,0.0050967117
C,0.0050967117
C,0.0050967117
C,0.0050967117
C,0.0050967117
C,0.0050967117
C,0.0050967117
C,0.0050967117
C,0.0050967117
C,0.0050967117
C,0.0050967117
CC,0.0048249075
C,0.0048249075
C,0.0048249075
C,0.0048249075
C,0.0048249075
C,0.0048249075
C,0.0048249075
C,0.0048249075
C,0.0048249075
C,0.0048249075
C,0.0048249075
C,0.0048249075
C,0.0048249075
C,0.0048249075
C,0.0048249075
C,0.0048249075
C,0.0048249075
C,0.0048249075
C,0.0048249075
C,0.0048249075
C,0.0048249075
C,0.0048249075
C,0.0048249075
C,0.0048249075
C,0.0048249075
C,0.0048249075
C,0.0048249075
CC,0.004744326
CC,0.004594365
C,0.004594365
CC,0.004594365
